seq_id	cluster_id	split
WP_452120231	WP_197393654	train
WP_149280797	WP_197393654	train
WP_003837596	WP_197393654	train
WP_332067907	WP_197393654	train
WP_323573690	WP_197393654	train
WP_458186278	WP_197393654	train
WP_137377039	WP_197393654	train
WP_414438303	WP_197393654	train
WP_048218843	WP_197393654	train
WP_410688121	WP_197393654	train
WP_220221835	WP_197393654	train
WP_003024038	WP_197393654	train
WP_048215289	WP_197393654	train
WP_114675717	WP_197393654	train
WP_394949167	WP_197393654	train
WP_049014608	WP_197393654	train
WP_032950538	WP_197393654	train
WP_410752797	WP_197393654	train
WP_169329677	WP_197393654	train
WP_005122599	WP_197393654	train
WP_286488953	WP_197393654	train
WP_410398985	WP_197393654	train
WP_149384370	WP_197393654	train
WP_319857075	WP_197393654	train
WP_402309914	WP_197393654	train
WP_200109871	WP_197393654	train
WP_406908265	WP_197393654	train
WP_095715334	WP_197393654	train
WP_096759066	WP_197393654	train
WP_279274180	WP_197393654	train
WP_331377368	WP_197393654	train
WP_287117295	WP_197393654	train
WP_257651357	WP_197393654	train
WP_114681576	WP_197393654	train
WP_370621470	WP_197393654	train
WP_286621723	WP_197393654	train
WP_474457931	WP_197393654	train
WP_182936567	WP_197393654	train
WP_326978673	WP_197393654	train
WP_482840637	WP_197393654	train
WP_048213726	WP_197393654	train
WP_181500162	WP_197393654	train
WP_196209595	WP_197393654	train
WP_016151177	WP_197393654	train
WP_484137305	WP_197393654	train
WP_230042305	WP_197393654	train
WP_255051002	WP_197393654	train
WP_020455762	WP_197393654	train
WP_436874596	WP_197393654	train
WP_313626972	WP_197393654	train
WP_097408061	WP_197393654	train
WP_312951283	WP_197393654	train
WP_218336054	WP_197393654	train
WP_072570998	WP_197393654	train
WP_318375103	WP_197393654	train
WP_321988272	WP_197393654	train
WP_088221201	WP_197393654	train
WP_318376823	WP_197393654	train
WP_464935376	WP_197393654	train
WP_113987025	WP_197393654	train
WP_226204070	WP_197393654	train
WP_137522468	WP_197393654	train
WP_218078116	WP_197393654	train
WP_089632186	WP_197393654	train
WP_114290616	WP_197393654	train
WP_001708283	WP_197393654	train
WP_001464780	WP_197393654	train
WP_001656030	WP_197393654	train
WP_001493511	WP_197393654	train
WP_001456726	WP_197393654	train
WP_001461755	WP_197393654	train
WP_001508077	WP_197393654	train
WP_328080130	WP_197393654	train
WP_042287072	WP_197393654	train
WP_459851372	WP_197393654	train
WP_342006032	WP_197393654	train
WP_149461088	WP_197393654	train
WP_181682481	WP_197393654	train
WP_015343999	WP_197393654	train
WP_265011076	WP_197393654	train
WP_461237639	WP_197393654	train
WP_268085510	WP_197393654	train
WP_106995430	WP_197393654	train
WP_347114843	WP_197393654	train
WP_028017842	WP_197393654	train
WP_161617327	WP_197393654	train
WP_006817788	WP_197393654	train
WP_142487722	WP_197393654	train
WP_271266929	WP_197393654	train
WP_337018137	WP_197393654	train
WP_049006997	WP_197393654	train
WP_231313345	WP_197393654	train
WP_134708587	WP_197393654	train
WP_437433297	WP_197393654	train
WP_485887734	WP_197393654	train
WP_458045214	WP_197393654	train
WP_029589930	WP_197393654	train
WP_316351883	WP_197393654	train
WP_137537778	WP_197393654	train
WP_072644047	WP_197393654	train
WP_113396774	WP_197393654	train
WP_271090495	WP_197393654	train
WP_337082605	WP_197393654	train
WP_129019130	WP_197393654	train
WP_134266564	WP_197393654	train
WP_057696466	WP_197393654	train
WP_316953008	WP_197393654	train
WP_277474827	WP_197393654	train
WP_001665823	WP_197393654	train
WP_416043567	WP_197393654	train
WP_308064235	WP_197393654	train
WP_124866538	WP_197393654	train
WP_047624803	WP_197393654	train
WP_079956027	WP_197393654	train
WP_071953649	WP_197393654	train
WP_410377703	WP_197393654	train
WP_415729115	WP_197393654	train
WP_062939073	WP_197393654	train
WP_243204969	WP_197393654	train
WP_480102445	WP_197393654	train
WP_435941467	WP_197393654	train
WP_258783990	WP_197393654	train
WP_159769044	WP_197393654	train
WP_159757008	WP_197393654	train
WP_400633089	WP_197393654	train
WP_110510341	WP_197393654	train
WP_329701496	WP_197393654	train
WP_097162407	WP_197393654	train
WP_475292416	WP_197393654	train
WP_258988888	WP_197393654	train
WP_312627934	WP_197393654	train
WP_258994419	WP_197393654	train
WP_154682529	WP_197393654	train
WP_312927350	WP_197393654	train
WP_400737179	WP_197393654	train
WP_393970320	WP_197393654	train
WP_325916853	WP_197393654	train
WP_415978478	WP_197393654	train
WP_112202091	WP_197393654	train
WP_062775888	WP_197393654	train
WP_368480391	WP_197393654	train
WP_061280804	WP_197393654	train
WP_349595595	WP_197393654	train
WP_416012994	WP_197393654	train
WP_052282724	WP_197393654	train
WP_438381951	WP_197393654	train
WP_126670963	WP_197393654	train
WP_137544813	WP_197393654	train
WP_000280494	WP_197393654	train
WP_133279784	WP_197393654	train
WP_266212150	WP_197393654	train
WP_001395045	WP_197393654	train
WP_001467724	WP_197393654	train
WP_236281114	WP_197393654	train
WP_193108442	WP_197393654	train
WP_042114224	WP_197393654	train
WP_047598753	WP_197393654	train
WP_040079543	WP_197393654	train
WP_097482898	WP_197393654	train
WP_105285027	WP_197393654	train
WP_311014876	WP_197393654	train
WP_001604112	WP_197393654	train
WP_196081752	WP_197393654	train
WP_222689452	WP_197393654	train
WP_000280469	WP_197393654	train
WP_274895433	WP_197393654	train
WP_010426441	WP_197393654	train
WP_480095498	WP_197393654	train
WP_117122721	WP_197393654	train
WP_420655320	WP_197393654	train
WP_116955190	WP_197393654	train
WP_117083326	WP_197393654	train
WP_114137700	WP_197393654	train
WP_069335329	WP_197393654	train
WP_154925088	WP_197393654	train
WP_105655249	WP_197393654	train
WP_161591189	WP_197393654	train
WP_032966559	WP_197393654	train
WP_105719913	WP_197393654	train
WP_265932452	WP_197393654	train
WP_472776182	WP_197393654	train
WP_115871667	WP_197393654	train
WP_097311990	WP_197393654	train
WP_021563252	WP_197393654	train
WP_042107209	WP_197393654	train
WP_062859373	WP_197393654	train
WP_096977424	WP_197393654	train
WP_409406450	WP_197393654	train
WP_262943816	WP_197393654	train
WP_192851555	WP_197393654	train
WP_128480635	WP_197393654	train
WP_240828912	WP_197393654	train
WP_087823687	WP_197393654	train
WP_237817322	WP_197393654	train
WP_328757475	WP_197393654	train
WP_420531782	WP_197393654	train
WP_015369143	WP_197393654	train
WP_045375271	WP_197393654	train
WP_100279366	WP_197393654	train
WP_193108827	WP_197393654	train
WP_217074573	WP_197393654	train
WP_327061691	WP_197393654	train
WP_478293267	WP_197393654	train
WP_380379623	WP_197393654	train
WP_370429416	WP_197393654	train
WP_369049811	WP_197393654	train
WP_144330174	WP_197393654	train
WP_447144738	WP_197393654	train
WP_087858926	WP_197393654	train
WP_049056966	WP_197393654	train
WP_125984944	WP_197393654	train
WP_063446511	WP_197393654	train
WP_048231433	WP_197393654	train
WP_117026061	WP_197393654	train
WP_114473017	WP_197393654	train
WP_103219422	WP_197393654	train
WP_284127771	WP_197393654	train
WP_100682885	WP_197393654	train
WP_289891954	WP_197393654	train
WP_016538871	WP_197393654	train
WP_227319115	WP_197393654	train
WP_172568679	WP_197393654	train
WP_279049838	WP_197393654	train
WP_216375914	WP_197393654	train
WP_227443335	WP_197393654	train
WP_342090105	WP_197393654	train
WP_447305001	WP_197393654	train
WP_227924740	WP_197393654	train
WP_142437866	WP_197393654	train
WP_322205896	WP_197393654	train
WP_334274414	WP_197393654	train
WP_149824969	WP_197393654	train
WP_039268498	WP_197393654	train
WP_032185484	WP_197393654	train
WP_000280484	WP_197393654	train
WP_001659190	WP_197393654	train
WP_001417031	WP_197393654	train
WP_001472537	WP_197393654	train
WP_001485090	WP_197393654	train
WP_023150915	WP_197393654	train
WP_126511062	WP_197393654	train
WP_084543265	WP_197393654	train
WP_410741447	WP_197393654	train
WP_012135784	WP_197393654	train
WP_049011033	WP_197393654	train
WP_317391407	WP_197393654	train
WP_115626060	WP_197393654	train
WP_110349377	WP_197393654	train
WP_112778238	WP_197393654	train
WP_063138707	WP_197393654	train
WP_180240638	WP_197393654	train
WP_323060442	WP_197393654	train
WP_104458677	WP_197393654	train
WP_100680980	WP_197393654	train
WP_064180595	WP_197393654	train
WP_074386944	WP_197393654	train
WP_094917564	WP_197393654	train
WP_366228342	WP_197393654	train
WP_008806818	WP_197393654	train
WP_242924731	WP_197393654	train
WP_221001198	WP_197393654	train
WP_115667944	WP_197393654	train
WP_171484463	WP_197393654	train
WP_171489978	WP_197393654	train
WP_281083672	WP_197393654	train
WP_404877161	WP_197393654	train
WP_446837096	WP_197393654	train
WP_063266751	WP_197393654	train
WP_114385504	WP_197393654	train
WP_271282985	WP_197393654	train
WP_094422732	WP_197393654	train
WP_039057962	WP_197393654	train
WP_443087894	WP_197393654	train
WP_042715011	WP_197393654	train
WP_305207214	WP_197393654	train
WP_076769316	WP_197393654	train
WP_200134856	WP_197393654	train
WP_105636616	WP_197393654	train
WP_283007456	WP_197393654	train
WP_102597120	WP_197393654	train
WP_097398749	WP_197393654	train
WP_241221418	WP_197393654	train
WP_311235905	WP_197393654	train
WP_241216753	WP_197393654	train
WP_464935106	WP_197393654	train
WP_180488978	WP_197393654	train
WP_169776125	WP_197393654	train
WP_411792230	WP_197393654	train
WP_097419869	WP_197393654	train
WP_003968916	WP_197393654	train
WP_001498645	WP_197393654	train
WP_181588152	WP_197393654	train
WP_200077399	WP_197393654	train
WP_103950276	WP_197393654	train
WP_095280128	WP_197393654	train
WP_024906643	WP_197393654	train
WP_213330097	WP_197393654	train
WP_023309883	WP_197393654	train
WP_429168260	WP_197393654	train
WP_042714441	WP_197393654	train
WP_395279370	WP_197393654	train
WP_417927987	WP_197393654	train
WP_039030180	WP_197393654	train
WP_250586867	WP_197393654	train
WP_251335822	WP_197393654	train
WP_130941849	WP_197393654	train
WP_234276835	WP_197393654	train
WP_434638058	WP_197393654	train
WP_181621691	WP_197393654	train
WP_095102616	WP_197393654	train
WP_409034524	WP_197393654	train
WP_310948404	WP_197393654	train
WP_446685490	WP_197393654	train
WP_110231508	WP_197393654	train
WP_330765979	WP_197393654	train
WP_093987496	WP_197393654	train
WP_312211699	WP_197393654	train
WP_238082349	WP_197393654	train
WP_312454966	WP_197393654	train
WP_038874447	WP_197393654	train
WP_038866530	WP_197393654	train
WP_275876247	WP_197393654	train
WP_165155051	WP_197393654	train
WP_004387718	WP_197393654	train
WP_312611238	WP_197393654	train
WP_105574122	WP_197393654	train
WP_075191836	WP_197393654	train
WP_007894835	WP_197393654	train
WP_014727788	WP_197393654	train
WP_059334263	WP_197393654	train
WP_215259983	WP_197393654	train
WP_114401199	WP_197393654	train
WP_053891042	WP_197393654	train
WP_407235334	WP_197393654	train
WP_131199860	WP_197393654	train
WP_021539329	WP_197393654	train
WP_435541349	WP_197393654	train
WP_159197624	WP_197393654	train
WP_001392833	WP_197393654	train
WP_175991845	WP_197393654	train
WP_033545452	WP_197393654	train
WP_180501075	WP_197393654	train
WP_001497217	WP_197393654	train
WP_108964040	WP_197393654	train
WP_000280499	WP_197393654	train
WP_484336458	WP_197393654	train
WP_368542758	WP_197393654	train
WP_047358799	WP_197393654	train
WP_063932872	WP_197393654	train
WP_306610736	WP_197393654	train
WP_480107753	WP_197393654	train
WP_124990032	WP_197393654	train
WP_109232135	WP_197393654	train
WP_449272422	WP_197393654	train
WP_472326862	WP_197393654	train
WP_281446780	WP_197393654	train
WP_080924175	WP_197393654	train
WP_410162585	WP_197393654	train
WP_232586189	WP_197393654	train
WP_438392786	WP_197393654	train
WP_430483564	WP_197393654	train
WP_264105505	WP_197393654	train
WP_044782059	WP_197393654	train
WP_060588564	WP_197393654	train
WP_113898202	WP_197393654	train
WP_421520542	WP_197393654	train
WP_277473381	WP_197393654	train
WP_323488563	WP_197393654	train
WP_001384812	WP_197393654	train
WP_128550068	WP_197393654	train
WP_240079232	WP_197393654	train
WP_001731618	WP_197393654	train
WP_275364837	WP_197393654	train
WP_000280464	WP_197393654	train
WP_070810703	WP_197393654	train
WP_122029283	WP_197393654	train
WP_271442017	WP_197393654	train
WP_126545721	WP_197393654	train
WP_463686199	WP_197393654	train
WP_006177709	WP_197393654	train
WP_117245911	WP_197393654	train
WP_253380861	WP_197393654	train
WP_144134596	WP_197393654	train
WP_274351248	WP_197393654	train
WP_090124008	WP_197393654	train
WP_007369480	WP_197393654	train
WP_074776287	WP_197393654	train
WP_090138732	WP_197393654	train
WP_259601334	WP_197393654	train
WP_064168243	WP_197393654	train
WP_324654899	WP_197393654	train
WP_480054794	WP_197393654	train
WP_004868967	WP_197393654	train
WP_462980635	WP_197393654	train
WP_313112886	WP_197393654	train
WP_156836928	WP_197393654	train
WP_140553651	WP_197393654	train
WP_267234822	WP_197393654	train
WP_097412381	WP_197393654	train
WP_073690743	WP_197393654	train
WP_482890891	WP_197393654	train
WP_368020978	WP_197393654	train
WP_282618260	WP_197393654	train
WP_001406207	WP_197393654	train
WP_113286878	WP_197393654	train
WP_405238584	WP_197393654	train
WP_135155466	WP_197393654	train
WP_169769194	WP_197393654	train
WP_343285591	WP_197393654	train
WP_064324282	WP_197393654	train
WP_410394536	WP_197393654	train
WP_260660104	WP_197393654	train
WP_047347514	WP_197393654	train
WP_429055352	WP_197393654	train
WP_334404367	WP_197393654	train
WP_348878311	WP_197393654	train
WP_110184081	WP_197393654	train
WP_427064661	WP_197393654	train
WP_273959765	WP_197393654	train
WP_463632833	WP_197393654	train
WP_086872384	WP_197393654	train
WP_038477200	WP_197393654	train
WP_166995804	WP_197393654	train
WP_008457411	WP_197393654	train
WP_480134369	WP_197393654	train
WP_242428660	WP_197393654	train
WP_308836908	WP_197393654	train
WP_226452342	WP_197393654	train
WP_224064216	WP_197393654	train
WP_000280496	WP_197393654	train
WP_274657865	WP_197393654	train
WP_072665114	WP_197393654	train
WP_196613494	WP_197393654	train
WP_261630272	WP_197393654	train
WP_180553522	WP_197393654	train
WP_001462871	WP_197393654	train
WP_272445331	WP_197393654	train
WP_340073428	WP_197393654	train
WP_001478504	WP_197393654	train
WP_149454974	WP_197393654	train
WP_439006204	WP_197393654	train
WP_370606768	WP_197393654	train
WP_347290158	WP_197393654	train
WP_039263522	WP_197393654	train
WP_420533262	WP_197393654	train
WP_065805551	WP_197393654	train
WP_136086298	WP_197393654	train
WP_312132497	WP_197393654	train
WP_480112699	WP_197393654	train
WP_231542601	WP_197393654	train
WP_319627236	WP_197393654	train
WP_394446189	WP_197393654	train
WP_319786015	WP_197393654	train
WP_024551554	WP_197393654	train
WP_049292429	WP_197393654	train
WP_061352649	WP_197393654	train
WP_096900503	WP_197393654	train
WP_032260419	WP_197393654	train
WP_270702853	WP_197393654	train
WP_053006041	WP_197393654	train
WP_097921118	WP_197393654	train
WP_431712552	WP_197393654	train
WP_112864860	WP_197393654	train
WP_223667037	WP_197393654	train
WP_223671438	WP_197393654	train
WP_471727034	WP_197393654	train
WP_219394686	WP_197393654	train
WP_480000999	WP_197393654	train
WP_251267812	WP_197393654	train
WP_000280482	WP_197393654	train
WP_169758514	WP_197393654	train
WP_426472645	WP_197393654	train
WP_107702540	WP_197393654	train
WP_149044999	WP_197393654	train
WP_061380897	WP_197393654	train
WP_462300992	WP_197393654	train
WP_395302816	WP_197393654	train
WP_420227807	WP_197393654	train
WP_032690255	WP_197393654	train
WP_048964127	WP_197393654	train
WP_436920669	WP_197393654	train
WP_117244138	WP_197393654	train
WP_174893327	WP_197393654	train
WP_414056182	WP_197393654	train
WP_483868870	WP_197393654	train
WP_110242167	WP_197393654	train
WP_013364159	WP_197393654	train
WP_296406333	WP_197393654	train
WP_032993408	WP_197393654	train
WP_225402825	WP_197393654	train
WP_025715289	WP_197393654	train
WP_096990516	WP_197393654	train
WP_088551656	WP_197393654	train
WP_032153995	WP_197393654	train
WP_224727472	WP_197393654	train
WP_097475989	WP_197393654	train
WP_224923794	WP_197393654	train
WP_122632439	WP_197393654	train
WP_001645975	WP_197393654	train
WP_001634823	WP_197393654	train
WP_136148496	WP_197393654	train
WP_079942998	WP_197393654	train
WP_042998641	WP_197393654	train
WP_044254385	WP_197393654	train
WP_109739702	WP_197393654	train
WP_044263551	WP_197393654	train
WP_206163811	WP_197393654	train
WP_058587385	WP_197393654	train
WP_414241153	WP_197393654	train
WP_418225181	WP_197393654	train
WP_071055753	WP_197393654	train
WP_108476544	WP_197393654	train
WP_218710197	WP_197393654	train
WP_048290067	WP_197393654	train
WP_274863151	WP_197393654	train
WP_463790875	WP_197393654	train
WP_330191683	WP_197393654	train
WP_148736727	WP_197393654	train
WP_410406749	WP_197393654	train
WP_233120370	WP_197393654	train
WP_052987903	WP_197393654	train
WP_098723155	WP_197393654	train
WP_001568541	WP_197393654	train
WP_275250924	WP_197393654	train
WP_000280495	WP_197393654	train
WP_032329581	WP_197393654	train
WP_096849958	WP_197393654	train
WP_000280491	WP_197393654	train
WP_258125861	WP_197393654	train
WP_157276307	WP_197393654	train
WP_438344157	WP_197393654	train
WP_162382366	WP_197393654	train
WP_271445794	WP_197393654	train
WP_410750179	WP_197393654	train
WP_045448838	WP_197393654	train
WP_134348335	WP_197393654	train
WP_439177801	WP_197393654	train
WP_023325399	WP_197393654	train
WP_448686586	WP_197393654	train
WP_283282088	WP_197393654	train
WP_455685460	WP_197393654	train
WP_410165113	WP_197393654	train
WP_042393373	WP_197393654	train
WP_313106747	WP_197393654	train
WP_462456375	WP_197393654	train
WP_217046287	WP_197393654	train
WP_410128165	WP_197393654	train
WP_312745829	WP_197393654	train
WP_039289139	WP_197393654	train
WP_112025265	WP_197393654	train
WP_112047247	WP_197393654	train
WP_112324870	WP_197393654	train
WP_064559292	WP_197393654	train
WP_258720158	WP_197393654	train
WP_000280483	WP_197393654	train
WP_001513410	WP_197393654	train
WP_216350462	WP_197393654	train
WP_423413665	WP_197393654	train
WP_438895236	WP_197393654	train
WP_001489112	WP_197393654	train
WP_001631907	WP_197393654	train
WP_181575994	WP_197393654	train
WP_113640845	WP_197393654	train
WP_181678072	WP_197393654	train
WP_119936375	WP_197393654	train
WP_447205669	WP_197393654	train
WP_475685341	WP_197393654	train
WP_481229738	WP_197393654	train
WP_032425330	WP_197393654	train
WP_121590613	WP_197393654	train
WP_202711971	WP_197393654	train
WP_480145475	WP_197393654	train
WP_135734957	WP_197393654	train
WP_049115174	WP_197393654	train
WP_087761930	WP_197393654	train
WP_153587462	WP_197393654	train
WP_312228186	WP_197393654	train
WP_410111420	WP_197393654	train
WP_410164240	WP_197393654	train
WP_209632114	WP_197393654	train
WP_000280485	WP_197393654	train
WP_134692247	WP_197393654	train
WP_137533349	WP_197393654	train
WP_225089315	WP_197393654	train
